,index,created_at,followers_count,full_text,lang,mode,retweet,retweet_count,retweet_text,retweeted,user_id,tweet_id,clean_text,polarity,date,hashtag,sentiment
1010,1012,2019-12-08 18:33:45,1067,"I've been watching #KnivesOut for the past two hours and my battery died immediately I stepped out the cinema.

Apparently, y'all been wilding in my mentions and killed my battery in the process",en,extended,False,0,,False,741437346,1203744488713326592,Ive been watching KnivesOut for the past two hours and my battery died immediately I stepped out the cinemaApparently yall been wilding in my mentions and killed my battery in the process,-0.13333333333333333,2019-12-08,KnivesOut,negative
13713,733,2019-12-03 19:58:08,62,"Online fanbase: Hollywood doesn't make original movies anymore

#KnivesOut and #QueenAndSlim are released

Online fanbase: I'm not watching that political crap",en,extended,False,0,,False,15573274,1201953786039848960,Online fanbase Hollywood doesnt make original movies anymoreKnivesOut and QueenAndSlim are releasedOnline fanbase Im not watching that political crap,-0.1416666666666667,2019-12-03,KnivesOut,negative
15443,468,2019-12-02 22:51:55,2342987,"#KnivesOut and #QueenAndSlim beat box office expectations this Thanksgiving, countering conventional wisdom about holiday releases https://t.co/Sv99ddsCaY https://t.co/DpWnKP9HVr",en,extended,False,17,,False,17525171,1201635130495901697,KnivesOut and QueenAndSlim beat box office expectations this Thanksgiving countering conventional wisdom about holiday releases,-0.14285714285714285,2019-12-02,KnivesOut,negative
1396,1398,2019-12-08 17:38:53,1752,"The Movie Moustache: Knives Out | Average Guy Movie Review
@KnivesOut @rianjohnson @ChrisEvans #DanielCraig #AnaDeArmas #KnivesOut @jamieleecurtis @DonJohnson #MichaelShannon #KatherineLangford #LakeithStanfield #FilmTwitter #KnivesOutFilm

https://t.co/OOCtnDy0EZ https://t.co/WlJ0pRzV2j",en,extended,False,0,,False,4871751635,1203730682918440960,The Movie Moustache Knives Out Average Guy Movie Review KnivesOut rianjohnson ChrisEvans DanielCraig AnaDeArmas KnivesOut jamieleecurtis DonJohnson MichaelShannon KatherineLangford LakeithStanfield FilmTwitter KnivesOutFilm,-0.15,2019-12-08,KnivesOut,negative
894,896,2019-12-08 18:54:53,1521,"W/E #BoxOffice Dec. 6-8
1. #FrozenII $34.7M
2. #KnivesOut $14.1M
3. Ford v Ferrari $6.5M
4. Queen &amp; Slim $6.5M
5. #ABeautifulDayMovie $5.3M
6. Dark Waters $4.1M
7. 21 Bridges $3.9M
8. Playing with Fire $2M
9. Midway $1.9M
10. Joker $1M
https://t.co/9maRJTqLQu #movies",en,extended,False,0,,False,55004622,1203749806666993664,WE BoxOffice Dec 681 FrozenII 347M2 KnivesOut 141M3 Ford v Ferrari 65M4 Queen amp Slim 65M5 ABeautifulDayMovie 53M6 Dark Waters 41M7 21 Bridges 39M8 Playing with Fire 2M9 Midway 19M10 Joker 1M movies,-0.15,2019-12-08,KnivesOut,negative
12946,1965,2019-12-04 10:54:47,4610,"It's a crazy fun podcast this week with Dan &amp; Chris chatting about #KnivesOut, #Frozen2, #Upright, and #TucaAndBertie.

Oh, and there's Mando and Watchmen chatter too. https://t.co/n5joSOfDl4",en,extended,False,1,,False,22619648,1202179434314264577,Its a crazy fun podcast this week with Dan amp Chris chatting about KnivesOut Frozen2 Upright and TucaAndBertie Oh and theres Mando and Watchmen chatter too,-0.15,2019-12-04,KnivesOut,negative
10343,2357,2019-12-05 11:22:39,9194,Gallery &amp; Videos: Daniel appeared on 'The Late Show with Stephen Colbert' last November 22nd to promote #KnivesOut. Check out stills &amp; screencaps in our gallery!  https://t.co/oCZGGfAZ0x #DanielCraig https://t.co/lntymVh8K5,en,extended,False,3,,False,1051275506,1202548837958725632,Gallery amp Videos Daniel appeared on The Late Show with Stephen Colbert last November 22nd to promote KnivesOut Check out stills amp screencaps in our gallery DanielCraig,-0.15,2019-12-05,KnivesOut,negative
2418,420,2019-12-07 23:12:06,524,"Ventured out of the house after nursing a cold to catch a double feature, 3rd time viewing of #WavesMovie and #KnivesOut - my body is feeling it, but I do not regret this decision. Both thrive on multiple viewings.",en,extended,False,0,,False,111983284,1203452150241607680,Ventured out of the house after nursing a cold to catch a double feature 3rd time viewing of WavesMovie and KnivesOut my body is feeling it but I do not regret this decision Both thrive on multiple viewings,-0.15,2019-12-07,KnivesOut,negative
28457,409,2019-11-23 00:53:09,2171,"“That” moment in #TheMandalorian shocked me by being both a complete surprise and also overwhelmingly emotional. I’m still thinking about it how it made me feel over twelve hours later. Anyway, time for #KnivesOut.",en,extended,False,0,,False,35496178,1198041762427736064,That moment in TheMandalorian shocked me by being both a complete surprise and also overwhelmingly emotional Im still thinking about it how it made me feel over twelve hours later Anyway time for KnivesOut,-0.15,2019-11-23,KnivesOut,negative
18304,1331,2019-12-01 19:36:50,77,"Where are the @ChrisEvans “eat shit” gifs, Twitterverse? I can’t be expected to make them myself. #KnivesOut",en,extended,False,1,,False,1070420955082575872,1201223649157496833,Where are the ChrisEvans eat shit gifs Twitterverse I cant be expected to make them myself KnivesOut,-0.15000000000000002,2019-12-01,KnivesOut,negative
21938,467,2019-11-28 23:19:31,51,"Pencils Down &amp; #KnivesOut ⚡️ (at @Kerasotes ShowPlace 14 for Knives Out in Secaucus, NJ) https://t.co/GxGI2hBSIe https://t.co/0pBUGidO4W",en,extended,False,0,,False,16798508,1200192528475152384,Pencils Down amp KnivesOut at Kerasotes ShowPlace 14 for Knives Out in Secaucus NJ,-0.15555555555555559,2019-11-28,KnivesOut,negative
12967,1986,2019-12-04 10:33:23,144,My review of Knives Out. Do yourself a favour and track down a screening. #review #KnivesOutFilm #KnivesOut #Film #Cinema #Movie #Flicks  https://t.co/SxuD8DSQfN,en,extended,False,0,,False,2233914776,1202174051218681856,My review of Knives Out Do yourself a favour and track down a screening review KnivesOutFilm KnivesOut Film Cinema Movie Flicks,-0.15555555555555559,2019-12-04,KnivesOut,negative
12918,1937,2019-12-04 11:21:40,264,"Put the knife down. End knife violence. #KnivesOut #knives #LondonBridge #Birmingham #Manchester #Bristol #Cardiff #Newport.
Check this out.
https://t.co/6ZZ8EvPBCw https://t.co/YUTihV6LKV",en,extended,False,1,,False,35432217,1202186201412841474,Put the knife down End knife violence KnivesOut knives LondonBridge Birmingham Manchester Bristol Cardiff NewportCheck this out,-0.15555555555555559,2019-12-04,KnivesOut,negative
14476,1497,2019-12-03 13:01:17,1469,"#FrozenII doesn’t thaw, #KnivesOut cracks the case of “The Movie Which Made A Buncha Money,” Queen &amp; Slim makes a run for Mr. Rogers’ border, and Other Box Office News!
https://t.co/UPVo4TTF7s",en,extended,False,0,,False,890947844605194243,1201848881409150977,FrozenII doesnt thaw KnivesOut cracks the case of The Movie Which Made A Buncha Money Queen amp Slim makes a run for Mr Rogers border and Other Box Office News,-0.15625,2019-12-03,KnivesOut,negative
28151,103,2019-11-23 02:15:33,2631,Time for #KnivesOut! See you on the other side! https://t.co/SvoN7jLm5U,en,extended,False,0,,False,2495118186,1198062497577807872,Time for KnivesOut See you on the other side,-0.15625,2019-11-23,KnivesOut,negative
22492,1021,2019-11-28 21:03:15,2098,in other news #KnivesOut is a fucking masterpiece and i have genuinely never had so much fun watching a movie before @rianjohnson you are a literal genius,en,extended,False,1,,False,1003293885026701313,1200158234138550272,in other news KnivesOut is a fucking masterpiece and i have genuinely never had so much fun watching a movie before rianjohnson you are a literal genius,-0.15625,2019-11-28,KnivesOut,negative
13553,573,2019-12-03 21:29:40,706,"Gonna watch #KnivesOut with dad later, and I already know I’m going to watch it again with friends next week—theater-permitting.

DISAPPOINTED that people aren’t watching it despite the good reviews?? Come on :(",en,extended,False,0,,False,39714276,1201976821845069824,Gonna watch KnivesOut with dad later and I already know Im going to watch it again with friends next weektheaterpermittingDISAPPOINTED that people arent watching it despite the good reviews Come on,-0.16,2019-12-03,KnivesOut,negative
30124,2,2019-11-21 00:00:06,34,"Sorry little bro @benryyip when I pass away, you get nothing #KnivesOut #houstonfilmfanatics Thanks to @TheSlyFoxClub for advance screening of Knives Out",en,extended,False,0,,False,18167727,1197303635354492930,Sorry little bro benryyip when I pass away you get nothing KnivesOut houstonfilmfanatics Thanks to TheSlyFoxClub for advance screening of Knives Out,-0.1625,2019-11-21,KnivesOut,negative
17423,449,2019-12-01 22:20:17,9,Going to see #KnivesOut this week. To hell with anxiety and all sorts of other shit. This is recovery bitch.,en,extended,False,0,,False,985955504580120576,1201264784781594626,Going to see KnivesOut this week To hell with anxiety and all sorts of other shit This is recovery bitch,-0.1625,2019-12-01,KnivesOut,negative
22604,1133,2019-11-28 20:34:05,486,"See all the jewels that you might have missed from the #RedCarpet like #KatherineLangford  coloured titanium and black opal flower #ring from @Chopard at the #KnivesOut premiere
https://t.co/d3j7fF4Ytw https://t.co/5TUg0LVJ1g",en,extended,False,0,,False,792083371123941377,1200150893217374208,See all the jewels that you might have missed from the RedCarpet like KatherineLangford coloured titanium and black opal flower ring from Chopard at the KnivesOut premiere,-0.16666666666666666,2019-11-28,KnivesOut,negative
20098,125,2019-11-30 03:03:48,3,@jaedenmartell Black Friday Movie Night Out #KnivesOut 🔪🔍🍿🦃 https://t.co/Z96J3WOM17,en,extended,False,0,,False,2330672672,1200611358980526082,jaedenmartell Black Friday Movie Night Out KnivesOut,-0.16666666666666666,2019-11-30,KnivesOut,negative
21472,1,2019-11-29 01:43:19,3189,Applauding at the movie theater is silly because the people on screen can’t hear you and the final shot of #KnivesOut totally made me applaud.,en,extended,False,0,,False,544699683,1200228715818627072,Applauding at the movie theater is silly because the people on screen cant hear you and the final shot of KnivesOut totally made me applaud,-0.16666666666666666,2019-11-29,KnivesOut,negative
21038,1066,2019-11-29 23:22:23,450,"Just got ba k from watching #KnivesOut at the theater and in an hour I’m about to head out to watxh #Frozen2

Is this how you Black Friday????",en,extended,False,0,,False,33460509,1200555633923084289,Just got ba k from watching KnivesOut at the theater and in an hour Im about to head out to watxh Frozen2 Is this how you Black Friday,-0.16666666666666666,2019-11-29,KnivesOut,negative
11479,495,2019-12-04 22:45:53,292,"This blog about #KnivesOut and distinguishing between a movie itself and controversy over the director's previous film #TheLastJedi

https://t.co/XdiwJhQDgz",en,extended,False,0,,False,30639425,1202358391093579779,This blog about KnivesOut and distinguishing between a movie itself and controversy over the directors previous film TheLastJedi,-0.16666666666666666,2019-12-04,KnivesOut,negative
21672,201,2019-11-29 00:30:10,85,"Wife is out Black Friday shopping, so treating myself to a flick.
https://t.co/NX67zs9qAq
#thelastpodcastyoudwant #thelastpodcastyoudwantpodcast #moviediscussion #nowavailable #applepodcasts #spotify #stitcher #anchorfm #anchor #anchorpodcast #podcast #knivesout #whodoneit https://t.co/cFWmeJj9oZ",en,extended,False,0,,False,980627422503579649,1200210305843777537,Wife is out Black Friday shopping so treating myself to a flick thelastpodcastyoudwant thelastpodcastyoudwantpodcast moviediscussion nowavailable applepodcasts spotify stitcher anchorfm anchor anchorpodcast podcast knivesout whodoneit,-0.16666666666666666,2019-11-29,KnivesOut,negative
24622,658,2019-11-26 22:09:45,3256,"Random Reactions #70: https://t.co/6ZOAIsBqIo

#SANFL 1979 Semi Final: Port Adelaide v Central District: https://t.co/dr8DBfbdcC

#KnivesOut - Movie Review: https://t.co/JxRkYMm5UM

Video on Godzilla Vs Kong delay: https://t.co/nsGp7I3PLZ",en,extended,False,1,,False,456066390,1199450191973277696,Random Reactions 70 SANFL 1979 Semi Final Port Adelaide v Central District KnivesOut Movie Review Video on Godzilla Vs Kong delay,-0.16666666666666666,2019-11-26,KnivesOut,negative
27357,305,2019-11-23 18:35:08,13774,I think we may be seriously underestimating #KnivesOut in terms of its awards potential. That film PLAYS!!! #Oscars #FYC #FilmTwitter https://t.co/pCBVzFFGmH,en,extended,False,13,,False,949898869,1198309021071106048,I think we may be seriously underestimating KnivesOut in terms of its awards potential That film PLAYS Oscars FYC FilmTwitter,-0.16666666666666666,2019-11-23,KnivesOut,negative
8974,984,2019-12-05 22:17:37,1058,"Still haven't picked anyone, there's like 10 people I want to choose for my fifth spot and half of them are the cast of #KnivesOut",en,extended,False,0,,False,174183339,1202713664031207424,Still havent picked anyone theres like 10 people I want to choose for my fifth spot and half of them are the cast of KnivesOut,-0.16666666666666666,2019-12-05,KnivesOut,negative
31329,275,2019-11-19 18:16:05,294,"@RuinTheManbaby @HoloRTL Here is an early review of #KnivesOut
**Warning Spoiler Alert**
The Last Jedi was a horrible movie that split the fan base, broke continuity of the SW universe, &amp; totally disrespectful of loved legacy characters.
RJ told his story NOT a chapter in an established franchise",en,extended,False,0,,False,2872087336,1196854673119952896,RuinTheManbaby HoloRTL Here is an early review of KnivesOut Warning Spoiler AlertThe Last Jedi was a horrible movie that split the fan base broke continuity of the SW universe amp totally disrespectful of loved legacy charactersRJ told his story NOT a chapter in an established franchise,-0.1666666666666667,2019-11-19,KnivesOut,negative
15623,648,2019-12-02 21:48:33,42,"What began as an attempt to recreate the #KnivesOut font became another mysterious dessert illustration thingy, and an arduous process of Trying To Figure Out The Joke. 1/4 https://t.co/inQ22ocn8X",en,extended,False,0,,False,1941899467,1201619187287740416,What began as an attempt to recreate the KnivesOut font became another mysterious dessert illustration thingy and an arduous process of Trying To Figure Out The Joke 14,-0.175,2019-12-02,KnivesOut,negative
